t dt Rul5P PEP P2f Rib5P P2NADP NADPf NADH P2NADPH P1NADPH NAD Mgf Xul5P Phi MgATP Pyr MgAMP AMPf Gri2P Gri23P2f Sed7P ATPf Gri13P2 Lac GraP GlcA6P Glc6P E4P GSH DHAP Fru16P2 MgADP GSSG NADPHf Fru6P P1NADP Gri3P MgGri23P2 P1f Glcin ADPf
0.59189 1.28e-06 0.00421077 0.0109512 0.00650614 0.0125219 0.00649568 9.98441e-06 0.00015667 0.0309982 0.0435205 0.0653433 0.571405 0.0113664 0.998785 1.43688 0.0839947 0.00252329 0.0728083 0.00847707 1.9225 0.0172176 0.181054 0.000477989 1.6803 0.00604568 0.0263206 0.039884 0.0069855 3.11305 0.148818 0.009686 0.140216 0.000675302 0.000952881 0.0154916 2.27993e-05 0.0661117 0.658978 0.000456725 4.56662 0.18652
0.592934 1.28e-06 0.00421053 0.0109513 0.00650613 0.0125212 0.00649601 9.98493e-06 0.000156665 0.0309979 0.0435205 0.0653433 0.571402 0.0113657 0.998785 1.43687 0.0839947 0.00252334 0.0728101 0.00847714 1.92253 0.0172169 0.181054 0.000477981 1.6803 0.00604568 0.0263191 0.0398822 0.00698555 3.11305 0.148818 0.00968599 0.140217 0.000675307 0.000952873 0.0154909 2.28007e-05 0.0661122 0.658985 0.000456729 4.56659 0.186523
0.593997 1.28e-06 0.00421028 0.0109513 0.00650612 0.0125204 0.00649634 9.98546e-06 0.000156661 0.0309975 0.0435205 0.0653433 0.5714 0.0113651 0.998784 1.43687 0.0839947 0.00252339 0.0728119 0.00847721 1.92256 0.0172162 0.181054 0.000477976 1.6803 0.00604567 0.0263174 0.0398804 0.0069856 3.11305 0.148818 0.00968598 0.140218 0.000675312 0.000952864 0.0154902 2.28021e-05 0.0661128 0.658992 0.000456733 4.56657 0.186525
0.595096 6.4e-07 0.00421003 0.0109514 0.00650611 0.0125196 0.00649669 9.986e-06 0.000156679 0.0309972 0.0435205 0.0653433 0.571397 0.0113644 0.998784 1.43686 0.0839947 0.00252345 0.0728137 0.00847728 1.92259 0.0172155 0.181054 0.000477992 1.6803 0.00604564 0.0263158 0.0398786 0.00698565 3.11305 0.148818 0.00968597 0.140219 0.000675318 0.000952856 0.0154895 2.28036e-05 0.0661134 0.658999 0.000456737 4.56655 0.186528
0.596238 1.28e-06 0.00420976 0.0109515 0.00650609 0.0125189 0.00649704 9.98657e-06 0.000156679 0.0309969 0.0435205 0.0653433 0.571395 0.0113637 0.998784 1.43686 0.0839947 0.0025235 0.0728157 0.00847736 1.92262 0.0172148 0.181055 0.000477991 1.6803 0.00604563 0.026314 0.0398767 0.0069857 3.11305 0.148817 0.00968595 0.140221 0.000675324 0.000952847 0.0154888 2.28051e-05 0.0661141 0.659006 0.000456741 4.56652 0.18653
0.597472 6.4e-07 0.00420948 0.0109516 0.00650608 0.012518 0.00649743 9.98718e-06 0.000156679 0.0309965 0.0435204 0.0653433 0.571392 0.0113629 0.998783 1.43685 0.0839947 0.00252356 0.0728178 0.00847744 1.92265 0.017214 0.181055 0.000477989 1.6803 0.00604562 0.0263122 0.0398746 0.00698576 3.11305 0.148817 0.00968594 0.140222 0.00067533 0.000952838 0.015488 2.28067e-05 0.0661147 0.659014 0.000456746 4.5665 0.186533
0.598592 1.28e-06 0.00420923 0.0109516 0.00650607 0.0125172 0.00649778 9.98774e-06 0.000156665 0.0309962 0.0435204 0.0653433 0.571389 0.0113622 0.998783 1.43684 0.0839947 0.00252361 0.0728196 0.00847751 1.92268 0.0172133 0.181055 0.000477973 1.6803 0.00604562 0.0263105 0.0398728 0.00698581 3.11305 0.148817 0.00968592 0.140223 0.000675335 0.000952829 0.0154872 2.28082e-05 0.0661154 0.659021 0.00045675 4.56647 0.186535
0.599655 1.28e-06 0.00420899 0.0109517 0.00650606 0.0125165 0.00649811 9.98826e-06 0.000156662 0.0309958 0.0435204 0.0653433 0.571387 0.0113616 0.998782 1.43684 0.0839947 0.00252366 0.0728214 0.00847758 1.92271 0.0172126 0.181055 0.000477969 1.6803 0.00604561 0.0263089 0.0398711 0.00698585 3.11305 0.148816 0.00968591 0.140224 0.000675341 0.000952821 0.0154866 2.28096e-05 0.0661159 0.659027 0.000456753 4.56645 0.186538
0.600753 1.28e-06 0.00420875 0.0109518 0.00650604 0.0125158 0.00649845 9.98881e-06 0.000156666 0.0309955 0.0435204 0.0653433 0.571384 0.0113609 0.998782 1.43683 0.0839947 0.00252371 0.0728232 0.00847765 1.92274 0.0172119 0.181055 0.000477971 1.6803 0.0060456 0.0263072 0.0398693 0.0069859 3.11305 0.148816 0.0096859 0.140225 0.000675346 0.000952813 0.0154859 2.2811e-05 0.0661165 0.659034 0.000456757 4.56643 0.18654
0.601843 1.28e-06 0.0042085 0.0109519 0.00650603 0.0125151 0.00649879 9.98934e-06 0.000156674 0.0309952 0.0435204 0.0653433 0.571382 0.0113603 0.998782 1.43683 0.0839947 0.00252376 0.072825 0.00847771 1.92276 0.0172112 0.181055 0.000477978 1.6803 0.00604558 0.0263055 0.0398675 0.00698594 3.11305 0.148816 0.00968589 0.140227 0.000675352 0.000952804 0.0154852 2.28124e-05 0.0661171 0.659041 0.000456761 4.5664 0.186542
0.602911 2.56e-06 0.00420827 0.0109519 0.00650602 0.0125144 0.00649912 9.98987e-06 0.00015668 0.0309949 0.0435204 0.0653433 0.571379 0.0113596 0.998781 1.43682 0.0839947 0.00252381 0.0728268 0.00847778 1.92279 0.0172105 0.181055 0.000477982 1.6803 0.00604556 0.0263039 0.0398658 0.00698599 3.11305 0.148816 0.00968588 0.140228 0.000675357 0.000952796 0.0154845 2.28138e-05 0.0661177 0.659048 0.000456765 4.56638 0.186545
0.60405 1.28e-06 0.00420802 0.010952 0.00650601 0.0125136 0.00649947 9.99043e-06 0.000156663 0.0309945 0.0435204 0.0653433 0.571376 0.011359 0.998781 1.43682 0.0839947 0.00252386 0.0728286 0.00847785 1.92282 0.0172098 0.181055 0.000477964 1.6803 0.00604557 0.0263022 0.039864 0.00698603 3.11305 0.148815 0.00968586 0.140229 0.000675363 0.000952788 0.0154838 2.28153e-05 0.0661183 0.659055 0.000456769 4.56636 0.186547
0.605125 1.28e-06 0.00420779 0.0109521 0.006506 0.0125129 0.0064998 9.99095e-06 0.000156695 0.0309942 0.0435204 0.0653433 0.571374 0.0113584 0.99878 1.43681 0.0839948 0.0025239 0.0728304 0.00847792 1.92285 0.0172091 0.181056 0.000477994 1.6803 0.00604553 0.0263006 0.0398623 0.00698607 3.11305 0.148815 0.00968585 0.14023 0.000675368 0.000952779 0.0154831 2.28167e-05 0.0661188 0.659062 0.000456773 4.56633 0.186549
0.606334 1.28e-06 0.00420753 0.0109521 0.00650598 0.0125121 0.00650018 9.99155e-06 0.00015668 0.0309938 0.0435204 0.0653433 0.571371 0.0113577 0.99878 1.4368 0.0839948 0.00252396 0.0728323 0.008478 1.92288 0.0172084 0.181056 0.000477977 1.6803 0.00604553 0.0262988 0.0398604 0.00698612 3.11305 0.148815 0.00968584 0.140231 0.000675374 0.00095277 0.0154823 2.28183e-05 0.0661194 0.659069 0.000456777 4.56631 0.186552
0.607532 1.28e-06 0.00420728 0.0109522 0.00650597 0.0125114 0.00650054 9.99213e-06 0.000156666 0.0309935 0.0435204 0.0653433 0.571368 0.011357 0.99878 1.4368 0.0839948 0.00252401 0.0728343 0.00847807 1.92291 0.0172076 0.181056 0.000477962 1.6803 0.00604553 0.0262969 0.0398585 0.00698616 3.11305 0.148815 0.00968582 0.140232 0.00067538 0.000952761 0.0154816 2.28198e-05 0.0661201 0.659077 0.000456782 4.56628 0.186555
0.608695 1.28e-06 0.00420703 0.0109523 0.00650596 0.0125106 0.0065009 9.9927e-06 0.00015668 0.0309931 0.0435204 0.0653433 0.571365 0.0113563 0.998779 1.43679 0.0839948 0.00252406 0.0728361 0.00847814 1.92294 0.0172069 0.181056 0.000477974 1.6803 0.00604551 0.0262952 0.0398567 0.0069862 3.11305 0.148814 0.00968581 0.140234 0.000675386 0.000952752 0.0154809 2.28213e-05 0.0661206 0.659084 0.000456786 4.56626 0.186557
0.60984 1.28e-06 0.00420679 0.0109524 0.00650595 0.0125099 0.00650125 9.99325e-06 0.000156716 0.0309928 0.0435204 0.0653433 0.571363 0.0113557 0.998779 1.43679 0.0839948 0.00252411 0.0728379 0.00847821 1.92297 0.0172062 0.181056 0.000478008 1.6803 0.00604546 0.0262935 0.0398549 0.00698624 3.11305 0.148814 0.0096858 0.140235 0.000675392 0.000952744 0.0154802 2.28228e-05 0.0661212 0.659091 0.00045679 4.56623 0.186559
0.610982 1.28e-06 0.00420655 0.0109524 0.00650594 0.0125092 0.0065016 9.99381e-06 0.000156672 0.0309925 0.0435204 0.0653433 0.57136 0.011355 0.998778 1.43678 0.0839948 0.00252416 0.0728397 0.00847828 1.923 0.0172055 0.181056 0.000477964 1.6803 0.0060455 0.0262917 0.0398531 0.00698628 3.11305 0.148814 0.00968579 0.140236 0.000675397 0.000952735 0.0154795 2.28243e-05 0.0661218 0.659098 0.000456794 4.56621 0.186562
0.612207 2.56e-06 0.0042063 0.0109525 0.00650592 0.0125084 0.00650198 9.9944e-06 0.000156681 0.0309921 0.0435204 0.0653433 0.571357 0.0113543 0.998778 1.43678 0.0839948 0.00252421 0.0728416 0.00847835 1.92303 0.0172047 0.181056 0.00047797 1.6803 0.00604548 0.0262899 0.0398512 0.00698631 3.11305 0.148814 0.00968577 0.140237 0.000675403 0.000952726 0.0154788 2.28259e-05 0.0661224 0.659106 0.000456798 4.56619 0.186564
0.613456 2.56e-06 0.00420605 0.0109526 0.00650591 0.0125077 0.00650236 9.99501e-06 0.000156681 0.0309917 0.0435204 0.0653433 0.571354 0.0113536 0.998778 1.43677 0.0839948 0.00252426 0.0728436 0.00847843 1.92307 0.0172039 0.181057 0.000477969 1.6803 0.00604547 0.026288 0.0398493 0.00698635 3.11305 0.148813 0.00968576 0.140238 0.000675409 0.000952717 0.015478 2.28275e-05 0.066123 0.659113 0.000456803 4.56616 0.186567
0.614588 3.2e-07 0.00420582 0.0109527 0.0065059 0.012507 0.0065027 9.99555e-06 0.000156681 0.0309914 0.0435204 0.0653433 0.571351 0.011353 0.998777 1.43676 0.0839948 0.00252431 0.0728453 0.00847849 1.9231 0.0172032 0.181057 0.000477967 1.6803 0.00604546 0.0262863 0.0398476 0.00698639 3.11305 0.148813 0.00968575 0.140239 0.000675415 0.000952708 0.0154773 2.28289e-05 0.0661236 0.65912 0.000456807 4.56614 0.186569
0.615728 1.28e-06 0.00420559 0.0109527 0.00650589 0.0125063 0.00650305 9.9961e-06 0.000156695 0.0309911 0.0435204 0.0653433 0.571349 0.0113524 0.998777 1.43676 0.0839948 0.00252436 0.0728471 0.00847856 1.92313 0.0172025 0.181057 0.00047798 1.6803 0.00604543 0.0262846 0.0398459 0.00698642 3.11305 0.148813 0.00968574 0.14024 0.000675421 0.0009527 0.0154767 2.28304e-05 0.0661242 0.659127 0.000456811 4.56611 0.186572
0.616882 1.28e-06 0.00420536 0.0109528 0.00650587 0.0125056 0.0065034 9.99666e-06 0.000156706 0.0309907 0.0435204 0.0653433 0.571346 0.0113518 0.998777 1.43675 0.0839948 0.00252441 0.0728489 0.00847863 1.92316 0.0172018 0.181057 0.000477989 1.6803 0.00604541 0.0262829 0.0398442 0.00698645 3.11305 0.148813 0.00968573 0.140241 0.000675426 0.000952691 0.015476 2.28318e-05 0.0661247 0.659134 0.000456815 4.56609 0.186574
0.618056 2.56e-06 0.00420513 0.0109529 0.00650586 0.0125049 0.00650375 9.99722e-06 0.000156681 0.0309904 0.0435203 0.0653433 0.571343 0.0113512 0.998776 1.43675 0.0839948 0.00252445 0.0728507 0.00847869 1.92319 0.0172011 0.181057 0.000477963 1.6803 0.00604542 0.0262811 0.0398424 0.00698648 3.11305 0.148812 0.00968571 0.140243 0.000675432 0.000952682 0.0154753 2.28333e-05 0.0661253 0.659142 0.000456819 4.56606 0.186576
0.61922 1.28e-06 0.0042049 0.0109529 0.00650585 0.0125042 0.0065041 9.99778e-06 0.000156655 0.03099 0.0435203 0.0653433 0.57134 0.0113505 0.998776 1.43674 0.0839948 0.0025245 0.0728524 0.00847876 1.92322 0.0172004 0.181058 0.000477936 1.6803 0.00604544 0.0262794 0.0398407 0.00698651 3.11305 0.148812 0.0096857 0.140244 0.000675438 0.000952674 0.0154746 2.28348e-05 0.0661259 0.659149 0.000456823 4.56604 0.186579
0.620343 1.28e-06 0.00420468 0.010953 0.00650584 0.0125036 0.00650444 9.99832e-06 0.000156649 0.0309897 0.0435203 0.0653434 0.571337 0.01135 0.998775 1.43674 0.0839948 0.00252455 0.0728541 0.00847882 1.92325 0.0171997 0.181058 0.000477928 1.6803 0.00604544 0.0262777 0.039839 0.00698654 3.11305 0.148812 0.00968569 0.140245 0.000675443 0.000952665 0.015474 2.28362e-05 0.0661264 0.659156 0.000456827 4.56602 0.186581
0.621479 1.28e-06 0.00420446 0.0109531 0.00650582 0.0125029 0.00650478 9.99886e-06 0.000156681 0.0309894 0.0435203 0.0653433 0.571335 0.0113494 0.998775 1.43673 0.0839948 0.00252459 0.0728558 0.00847889 1.92328 0.017199 0.181058 0.000477959 1.6803 0.0060454 0.026276 0.0398374 0.00698657 3.11305 0.148812 0.00968568 0.140246 0.000675449 0.000952657 0.0154733 2.28377e-05 0.0661269 0.659163 0.000456831 4.56599 0.186583
0.622652 1.28e-06 0.00420423 0.0109531 0.00650581 0.0125022 0.00650514 9.99942e-06 0.00015665 0.0309891 0.0435203 0.0653433 0.571332 0.0113488 0.998775 1.43673 0.0839948 0.00252464 0.0728576 0.00847895 1.92331 0.0171983 0.181058 0.000477927 1.6803 0.00604542 0.0262742 0.0398357 0.0069866 3.11305 0.148811 0.00968567 0.140247 0.000675454 0.000952648 0.0154727 2.28392e-05 0.0661275 0.65917 0.000456835 4.56597 0.186586
0.623815 1.28e-06 0.00420401 0.0109532 0.0065058 0.0125016 0.00650549 9.99998e-06 0.000156682 0.0309887 0.0435203 0.0653433 0.571329 0.0113482 0.998774 1.43672 0.0839948 0.00252468 0.0728593 0.00847902 1.92334 0.0171976 0.181058 0.000477957 1.6803 0.00604538 0.0262725 0.039834 0.00698663 3.11305 0.148811 0.00968566 0.140248 0.00067546 0.00095264 0.015472 2.28406e-05 0.066128 0.659177 0.000456839 4.56595 0.186588
0.625034 6.4e-07 0.00420378 0.0109533 0.00650579 0.0125009 0.00650585 1.00006e-05 0.000156682 0.0309884 0.0435203 0.0653433 0.571326 0.0113475 0.998774 1.43672 0.0839948 0.00252473 0.0728611 0.00847909 1.92337 0.0171969 0.181059 0.000477955 1.6803 0.00604537 0.0262707 0.0398322 0.00698665 3.11305 0.148811 0.00968565 0.140249 0.000675466 0.000952631 0.0154713 2.28422e-05 0.0661286 0.659184 0.000456843 4.56592 0.186591
0.626271 6.4e-07 0.00420355 0.0109533 0.00650578 0.0125002 0.00650622 1.00011e-05 0.000156682 0.030988 0.0435203 0.0653433 0.571323 0.0113469 0.998774 1.43671 0.0839948 0.00252478 0.0728629 0.00847915 1.9234 0.0171962 0.181059 0.000477954 1.6803 0.00604536 0.0262688 0.0398305 0.00698668 3.11305 0.148811 0.00968563 0.14025 0.000675472 0.000952622 0.0154706 2.28437e-05 0.0661292 0.659192 0.000456848 4.5659 0.186593
0.627353 1.28e-06 0.00420335 0.0109534 0.00650576 0.0124996 0.00650654 1.00017e-05 0.0001567 0.0309877 0.0435203 0.0653433 0.57132 0.0113464 0.998773 1.43671 0.0839948 0.00252482 0.0728645 0.00847921 1.92343 0.0171955 0.181059 0.000477971 1.6803 0.00604533 0.0262672 0.0398289 0.0069867 3.11305 0.14881 0.00968562 0.140251 0.000675477 0.000952614 0.01547 2.28451e-05 0.0661297 0.659199 0.000456851 4.56588 0.186595
0.628483 1.28e-06 0.00420314 0.0109535 0.00650575 0.0124989 0.00650688 1.00022e-05 0.000156707 0.0309874 0.0435203 0.0653433 0.571317 0.0113458 0.998773 1.4367 0.0839948 0.00252487 0.0728661 0.00847928 1.92346 0.0171948 0.181059 0.000477976 1.6803 0.00604531 0.0262656 0.0398274 0.00698672 3.11305 0.14881 0.00968561 0.140252 0.000675482 0.000952606 0.0154694 2.28465e-05 0.0661302 0.659206 0.000456855 4.56585 0.186597
0.629631 6.4e-07 0.00420293 0.0109535 0.00650574 0.0124983 0.00650722 1.00027e-05 0.000156682 0.030987 0.0435203 0.0653433 0.571315 0.0113452 0.998773 1.4367 0.0839948 0.00252491 0.0728677 0.00847934 1.92349 0.0171942 0.18106 0.00047795 1.6803 0.00604533 0.0262638 0.0398257 0.00698675 3.11305 0.14881 0.0096856 0.140253 0.000675488 0.000952597 0.0154687 2.28479e-05 0.0661307 0.659213 0.000456859 4.56583 0.1866
0.630733 1.28e-06 0.00420273 0.0109536 0.00650573 0.0124977 0.00650755 1.00032e-05 0.00015667 0.0309867 0.0435203 0.0653433 0.571312 0.0113447 0.998772 1.43669 0.0839948 0.00252495 0.0728693 0.0084794 1.92352 0.0171935 0.18106 0.000477937 1.6803 0.00604533 0.0262622 0.0398242 0.00698677 3.11305 0.14881 0.00968559 0.140254 0.000675493 0.000952589 0.0154681 2.28493e-05 0.0661312 0.659219 0.000456863 4.56581 0.186602
0.63186 6.4e-07 0.00420253 0.0109536 0.00650572 0.0124971 0.00650788 1.00038e-05 0.000156682 0.0309864 0.0435203 0.0653433 0.571309 0.0113442 0.998772 1.43669 0.0839948 0.00252499 0.0728709 0.00847946 1.92355 0.0171929 0.18106 0.000477948 1.6803 0.00604531 0.0262605 0.0398226 0.00698678 3.11305 0.14881 0.00968558 0.140255 0.000675499 0.000952581 0.0154675 2.28507e-05 0.0661317 0.659226 0.000456867 4.56579 0.186604
0.633117 1.28e-06 0.00420231 0.0109537 0.0065057 0.0124964 0.00650825 1.00044e-05 0.000156656 0.030986 0.0435203 0.0653433 0.571306 0.0113436 0.998772 1.43668 0.0839948 0.00252504 0.0728727 0.00847952 1.92358 0.0171921 0.18106 0.000477921 1.6803 0.00604533 0.0262587 0.0398209 0.00698681 3.11305 0.148809 0.00968557 0.140256 0.000675505 0.000952572 0.0154668 2.28523e-05 0.0661322 0.659234 0.000456871 4.56576 0.186606
0.634298 1.28e-06 0.0042021 0.0109538 0.00650569 0.0124958 0.0065086 1.00049e-05 0.000156669 0.0309857 0.0435203 0.0653433 0.571303 0.011343 0.998771 1.43667 0.0839948 0.00252508 0.0728744 0.00847959 1.92361 0.0171914 0.181061 0.000477932 1.6803 0.00604531 0.0262569 0.0398193 0.00698682 3.11305 0.148809 0.00968556 0.140257 0.00067551 0.000952563 0.0154662 2.28538e-05 0.0661328 0.659241 0.000456875 4.56574 0.186609
0.635525 3.2e-07 0.00420188 0.0109538 0.00650568 0.0124952 0.00650896 1.00055e-05 0.000156684 0.0309854 0.0435203 0.0653433 0.5713 0.0113424 0.998771 1.43667 0.0839948 0.00252513 0.0728761 0.00847965 1.92364 0.0171907 0.181061 0.000477946 1.6803 0.00604528 0.0262551 0.0398176 0.00698684 3.11305 0.148809 0.00968555 0.140258 0.000675516 0.000952554 0.0154656 2.28553e-05 0.0661333 0.659248 0.000456879 4.56571 0.186611
0.636684 1.28e-06 0.00420168 0.0109539 0.00650567 0.0124945 0.0065093 1.0006e-05 0.000156683 0.030985 0.0435203 0.0653433 0.571297 0.0113419 0.998771 1.43666 0.0839948 0.00252517 0.0728777 0.00847971 1.92367 0.01719 0.181061 0.000477943 1.6803 0.00604527 0.0262534 0.039816 0.00698686 3.11305 0.148809 0.00968554 0.140259 0.000675522 0.000952546 0.0154649 2.28567e-05 0.0661338 0.659255 0.000456883 4.56569 0.186613
0.637876 1.28e-06 0.00420147 0.010954 0.00650566 0.0124939 0.00650965 1.00066e-05 0.000156705 0.0309847 0.0435203 0.0653433 0.571294 0.0113413 0.99877 1.43666 0.0839948 0.00252521 0.0728793 0.00847977 1.9237 0.0171893 0.181062 0.000477963 1.6803 0.00604524 0.0262516 0.0398144 0.00698688 3.11305 0.148808 0.00968553 0.14026 0.000675527 0.000952538 0.0154643 2.28582e-05 0.0661343 0.659262 0.000456888 4.56567 0.186616
0.639075 5.12e-06 0.00420127 0.010954 0.00650564 0.0124933 0.00651 1.00071e-05 0.000156683 0.0309844 0.0435202 0.0653433 0.571291 0.0113408 0.99877 1.43665 0.0839948 0.00252525 0.072881 0.00847983 1.92374 0.0171886 0.181062 0.000477941 1.6803 0.00604526 0.0262499 0.0398128 0.00698689 3.11305 0.148808 0.00968552 0.140261 0.000675533 0.000952529 0.0154637 2.28597e-05 0.0661348 0.65927 0.000456892 4.56564 0.186618
0.640187 1.28e-06 0.00420108 0.0109541 0.00650563 0.0124927 0.00651033 1.00077e-05 0.000156683 0.030984 0.0435202 0.0653433 0.571288 0.0113402 0.99877 1.43665 0.0839948 0.00252529 0.0728825 0.00847989 1.92376 0.017188 0.181062 0.00047794 1.6803 0.00604525 0.0262482 0.0398114 0.00698691 3.11305 0.148808 0.00968551 0.140261 0.000675538 0.000952521 0.0154631 2.2861e-05 0.0661353 0.659276 0.000456895 4.56562 0.18662
0.641385 5.12e-06 0.00420088 0.0109541 0.00650562 0.0124921 0.00651068 1.00082e-05 0.00015668 0.0309837 0.0435202 0.0653433 0.571285 0.0113397 0.998769 1.43664 0.0839948 0.00252533 0.0728841 0.00847995 1.9238 0.0171873 0.181062 0.000477936 1.6803 0.00604524 0.0262465 0.0398098 0.00698692 3.11305 0.148808 0.0096855 0.140262 0.000675544 0.000952512 0.0154625 2.28625e-05 0.0661358 0.659284 0.000456899 4.5656 0.186622
0.642538 6.4e-07 0.00420068 0.0109542 0.00650561 0.0124916 0.00651101 1.00087e-05 0.000156683 0.0309834 0.0435202 0.0653433 0.571282 0.0113392 0.998769 1.43664 0.0839948 0.00252537 0.0728857 0.00848001 1.92383 0.0171867 0.181063 0.000477937 1.6803 0.00604523 0.0262448 0.0398083 0.00698693 3.11305 0.148808 0.00968549 0.140263 0.000675549 0.000952504 0.0154619 2.28639e-05 0.0661363 0.659291 0.000456903 4.56557 0.186624
0.64364 2.56e-06 0.0042005 0.0109543 0.0065056 0.012491 0.00651133 1.00093e-05 0.000156683 0.0309831 0.0435202 0.0653433 0.571279 0.0113387 0.998769 1.43663 0.0839948 0.00252541 0.0728872 0.00848006 1.92385 0.017186 0.181063 0.000477936 1.6803 0.00604522 0.0262431 0.0398068 0.00698694 3.11305 0.148807 0.00968548 0.140264 0.000675555 0.000952496 0.0154613 2.28653e-05 0.0661368 0.659297 0.000456907 4.56555 0.186626
0.644784 2.56e-06 0.00420031 0.0109543 0.00650559 0.0124904 0.00651166 1.00098e-05 0.000156683 0.0309828 0.0435202 0.0653433 0.571277 0.0113382 0.998769 1.43663 0.0839948 0.00252545 0.0728887 0.00848012 1.92388 0.0171854 0.181063 0.000477935 1.6803 0.00604521 0.0262415 0.0398053 0.00698695 3.11305 0.148807 0.00968547 0.140265 0.00067556 0.000952488 0.0154607 2.28667e-05 0.0661372 0.659304 0.000456911 4.56553 0.186629
0.645932 1.28e-06 0.00420013 0.0109544 0.00650558 0.0124899 0.00651199 1.00103e-05 0.000156683 0.0309824 0.0435202 0.0653433 0.571274 0.0113377 0.998768 1.43662 0.0839948 0.00252549 0.0728902 0.00848017 1.92391 0.0171847 0.181064 0.000477934 1.6803 0.00604521 0.0262398 0.0398039 0.00698696 3.11305 0.148807 0.00968546 0.140266 0.000675565 0.00095248 0.0154601 2.28681e-05 0.0661377 0.659311 0.000456915 4.56551 0.186631
0.647095 1.28e-06 0.00419994 0.0109544 0.00650556 0.0124893 0.00651233 1.00108e-05 0.000156721 0.0309821 0.0435202 0.0653433 0.571271 0.0113372 0.998768 1.43662 0.0839948 0.00252553 0.0728918 0.00848023 1.92394 0.0171841 0.181064 0.000477971 1.6803 0.00604516 0.0262381 0.0398024 0.00698697 3.11305 0.148807 0.00968545 0.140267 0.000675571 0.000952472 0.0154596 2.28695e-05 0.0661382 0.659318 0.000456919 4.56549 0.186633
0.64823 1.28e-06 0.00419975 0.0109545 0.00650555 0.0124888 0.00651266 1.00114e-05 0.000156705 0.0309818 0.0435202 0.0653433 0.571268 0.0113367 0.998768 1.43661 0.0839948 0.00252557 0.0728933 0.00848029 1.92397 0.0171834 0.181064 0.000477954 1.6803 0.00604517 0.0262364 0.0398009 0.00698698 3.11305 0.148807 0.00968544 0.140268 0.000675576 0.000952464 0.015459 2.28709e-05 0.0661386 0.659325 0.000456922 4.56546 0.186635
0.649402 6.4e-07 0.00419957 0.0109546 0.00650554 0.0124882 0.00651299 1.00119e-05 0.000156684 0.0309815 0.0435202 0.0653433 0.571265 0.0113362 0.998767 1.43661 0.0839948 0.00252561 0.0728948 0.00848034 1.924 0.0171828 0.181065 0.000477931 1.6803 0.00604518 0.0262347 0.0397994 0.00698699 3.11305 0.148806 0.00968543 0.140268 0.000675581 0.000952455 0.0154584 2.28723e-05 0.0661391 0.659332 0.000456926 4.56544 0.186637
0.650555 1.28e-06 0.00419938 0.0109546 0.00650553 0.0124876 0.00651333 1.00124e-05 0.000156689 0.0309811 0.0435202 0.0653433 0.571262 0.0113357 0.998767 1.4366 0.0839948 0.00252564 0.0728963 0.0084804 1.92403 0.0171821 0.181065 0.000477935 1.6803 0.00604517 0.026233 0.039798 0.006987 3.11305 0.148806 0.00968542 0.140269 0.000675587 0.000952447 0.0154578 2.28737e-05 0.0661396 0.659339 0.00045693 4.56542 0.186639
