t dt 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
273566 0.015625 11221.9 760.781 3368.54 0.892359 1589.73 94858.6 33.8369 204.027 4266.46 0.551952 37.1611 267692 10.0981 23291.8 308.033 41241.2 2.30124 65120 8.0801 7.34306 5737.68 1108.5 21.9717 24.0583 210.104 18.2951 7.31765 226216 412.342 74.1461
273703 0.015625 11223.8 760.859 3369.64 0.89198 1589.93 94959.2 33.8405 204.076 4266.98 0.552074 37.1687 267787 10.0998 23296.6 308.072 41241.3 2.30209 65174.5 8.0803 7.34429 5738.67 1108.83 21.9759 24.0622 210.123 18.2982 7.31857 226319 412.343 74.1545
273843 0.015625 11225.8 760.937 3370.75 0.891989 1590.13 95061.3 33.8441 204.126 4267.52 0.552198 37.1765 267883 10.1015 23301.4 308.111 41241.5 2.30294 65229.9 8.08051 7.34553 5739.67 1109.16 21.9798 24.0662 210.142 18.3014 7.3195 226424 412.344 74.163
273982 0.03125 11227.7 761.015 3371.86 0.891847 1590.32 95163.4 33.8477 204.176 4268.05 0.552321 37.1843 267979 10.1031 23306.2 308.15 41241.6 2.30379 65285.1 8.08071 7.34678 5740.66 1109.49 21.9838 24.0702 210.16 18.3046 7.32043 226529 412.345 74.1715
274119 0.015625 11229.6 761.091 3372.96 0.891513 1590.52 95263.9 33.8513 204.225 4268.57 0.552442 37.192 268074 10.1048 23311 308.189 41241.7 2.30463 65339.5 8.08092 7.348 5741.64 1109.81 21.9879 24.0741 210.179 18.3078 7.32135 226632 412.346 74.1799
274258 0.015625 11231.6 761.169 3374.06 0.892079 1590.72 95365.8 33.8549 204.275 4269.1 0.552565 37.1997 268170 10.1065 23315.8 308.228 41241.8 2.30548 65394.6 8.08112 7.34924 5742.64 1110.14 21.9913 24.078 210.197 18.3109 7.32228 226736 412.348 74.1883
274398 0.015625 11233.5 761.247 3375.17 0.89258 1590.92 95468.2 33.8585 204.325 4269.63 0.552689 37.2075 268266 10.1081 23320.6 308.267 41241.9 2.30634 65449.9 8.08132 7.35048 5743.63 1110.47 21.9948 24.082 210.216 18.3141 7.32321 226840 412.349 74.1968
274535 0.0078125 11235.4 761.323 3376.27 0.892311 1591.11 95569 33.8621 204.374 4270.16 0.55281 37.2151 268361 10.1098 23325.3 308.306 41242.1 2.30717 65504.3 8.08152 7.3517 5744.61 1110.79 21.9989 24.0859 210.234 18.3172 7.32413 226943 412.35 74.2052
274673 0.0078125 11237.3 761.4 3377.36 0.892426 1591.31 95670.2 33.8656 204.423 4270.68 0.552931 37.2227 268455 10.1114 23330.1 308.345 41242.2 2.30801 65558.8 8.08173 7.35292 5745.59 1111.12 22.0026 24.0898 210.252 18.3204 7.32505 227046 412.351 74.2135
274813 0.03125 11239.3 761.478 3378.48 0.892637 1591.51 95773.2 33.8692 204.473 4271.21 0.553055 37.2305 268552 10.1131 23334.9 308.384 41242.3 2.30887 65614.4 8.08193 7.35417 5746.59 1111.45 22.0064 24.0937 210.271 18.3236 7.32598 227150 412.352 74.222
274949 0.03125 11241.2 761.553 3379.56 0.892658 1591.7 95873.8 33.8727 204.522 4271.73 0.553175 37.2381 268646 10.1148 23339.6 308.422 41242.4 2.3097 65668.6 8.08213 7.35538 5747.56 1111.77 22.0102 24.0976 210.289 18.3267 7.32689 227252 412.353 74.2303
275087 0.0625 11243.1 761.63 3380.66 0.892392 1591.9 95975.1 33.8763 204.571 4272.25 0.553296 37.2457 268741 10.1164 23344.3 308.461 41242.5 2.31053 65723.1 8.08233 7.3566 5748.54 1112.1 22.0142 24.1015 210.307 18.3298 7.32781 227355 412.354 74.2387
275227 0.03125 11245 761.708 3381.77 0.892889 1592.1 96078.6 33.8799 204.621 4272.78 0.55342 37.2535 268837 10.1181 23349.1 308.5 41242.7 2.31139 65778.8 8.08254 7.35784 5749.53 1112.43 22.0177 24.1054 210.326 18.333 7.32874 227459 412.355 74.2472
275366 0.0078125 11247 761.785 3382.88 0.893005 1592.3 96181.2 33.8835 204.67 4273.31 0.553542 37.2612 268933 10.1197 23353.9 308.539 41242.8 2.31223 65834 8.08274 7.35907 5750.52 1112.75 22.0215 24.1093 210.344 18.3361 7.32967 227563 412.356 74.2556
275505 0.015625 11248.9 761.862 3383.99 0.893482 1592.49 96284.2 33.887 204.72 4273.84 0.553665 37.2689 269029 10.1214 23358.7 308.578 41242.9 2.31308 65889.3 8.08294 7.36031 5751.51 1113.08 22.025 24.1133 210.363 18.3393 7.3306 227667 412.357 74.2641
275645 0.015625 11250.8 761.94 3385.1 0.893238 1592.69 96387.7 33.8906 204.77 4274.37 0.553788 37.2767 269125 10.1231 23363.5 308.618 41243 2.31393 65944.9 8.08315 7.36154 5752.5 1113.41 22.0291 24.1172 210.381 18.3425 7.33153 227771 412.358 74.2725
275785 0.015625 11252.8 762.017 3386.21 0.893354 1592.89 96490.8 33.8942 204.819 4274.89 0.55391 37.2844 269221 10.1247 23368.3 308.657 41243.1 2.31477 66000.2 8.08335 7.36277 5753.49 1113.74 22.0328 24.1211 210.4 18.3456 7.33245 227874 412.36 74.281
275923 0.0078125 11254.7 762.093 3387.3 0.893468 1593.08 96592.9 33.8977 204.868 4275.41 0.554031 37.292 269316 10.1264 23373 308.695 41243.3 2.31561 66055 8.08355 7.36399 5754.47 1114.06 22.0366 24.125 210.418 18.3487 7.33337 227977 412.361 74.2893
276061 0.03125 11256.6 762.17 3388.4 0.893583 1593.28 96695.6 33.9013 204.917 4275.93 0.554153 37.2996 269411 10.128 23377.7 308.734 41243.4 2.31645 66110 8.08375 7.36521 5755.45 1114.39 22.0403 24.1289 210.436 18.3519 7.33429 228079 412.362 74.2977
276201 0.015625 11258.5 762.247 3389.51 0.893699 1593.48 96799.5 33.9049 204.967 4276.46 0.554276 37.3073 269507 10.1297 23382.5 308.773 41243.5 2.31729 66165.6 8.08396 7.36645 5756.44 1114.72 22.0441 24.1328 210.455 18.355 7.33522 228183 412.363 74.3062
276339 0.0078125 11260.4 762.323 3390.61 0.893814 1593.67 96902.2 33.9084 205.016 4276.98 0.554397 37.315 269602 10.1313 23387.2 308.812 41243.6 2.31813 66220.6 8.08416 7.36767 5757.41 1115.04 22.0479 24.1367 210.473 18.3582 7.33614 228286 412.364 74.3146
276477 0.015625 11262.3 762.399 3391.71 0.893326 1593.87 97004.7 33.9119 205.065 4277.5 0.554518 37.3226 269697 10.133 23391.9 308.85 41243.7 2.31896 66275.4 8.08436 7.36888 5758.39 1115.37 22.0521 24.1406 210.491 18.3613 7.33705 228388 412.365 74.3229
276616 0.0078125 11264.3 762.476 3392.81 0.894043 1594.06 97108.2 33.9155 205.114 4278.03 0.554639 37.3302 269792 10.1346 23396.7 308.889 41243.9 2.3198 66330.7 8.08456 7.37011 5759.37 1115.69 22.0553 24.1445 210.509 18.3644 7.33797 228491 412.366 74.3313
276755 0.0078125 11266.2 762.552 3393.91 0.891829 1594.26 97211.3 33.919 205.163 4278.55 0.55476 37.3378 269887 10.1363 23401.4 308.928 41244 2.32064 66385.7 8.08476 7.37132 5760.35 1116.02 22.061 24.1483 210.527 18.3675 7.33889 228593 412.367 74.3397
276893 0.0078125 11268.1 762.628 3395.01 0.894271 1594.45 97314.7 33.9225 205.212 4279.07 0.554882 37.3455 269983 10.1379 23406.1 308.966 41244.1 2.32147 66440.9 8.08496 7.37254 5761.33 1116.34 22.0628 24.1522 210.545 18.3707 7.33981 228696 412.368 74.3481
277033 0.015625 11270 762.705 3396.12 0.894834 1594.65 97419.1 33.9261 205.262 4279.59 0.555004 37.3532 270079 10.1396 23410.9 309.006 41244.2 2.32232 66496.6 8.08516 7.37377 5762.31 1116.67 22.0662 24.1561 210.564 18.3738 7.34074 228799 412.369 74.3565
277171 0.015625 11271.9 762.781 3397.21 0.895294 1594.84 97522.1 33.9296 205.311 4280.11 0.555125 37.3608 270173 10.1412 23415.6 309.044 41244.3 2.32315 66551.5 8.08536 7.37498 5763.28 1117 22.0696 24.16 210.582 18.3769 7.34165 228901 412.37 74.3648
277311 0.015625 11273.8 762.858 3398.32 0.89417 1595.04 97626.6 33.9332 205.36 4280.63 0.555247 37.3684 270269 10.1429 23420.3 309.083 41244.5 2.32399 66607.2 8.08557 7.37621 5764.27 1117.33 22.0745 24.1639 210.6 18.3801 7.34258 229004 412.371 74.3733
277452 0.03125 11275.8 762.935 3399.44 0.894822 1595.24 97732 33.9368 205.41 4281.16 0.55537 37.3762 270366 10.1446 23425.1 309.122 41244.6 2.32484 66663.3 8.08577 7.37745 5765.26 1117.66 22.0778 24.1678 210.618 18.3832 7.34351 229108 412.372 74.3818
277591 0.015625 11277.7 763.011 3400.54 0.895223 1595.43 97835.7 33.9403 205.459 4281.68 0.55549 37.3838 270461 10.1462 23429.8 309.161 41244.7 2.32567 66718.4 8.08597 7.37866 5766.23 1117.98 22.0813 24.1717 210.636 18.3863 7.34443 229210 412.374 74.3901
277730 0.0078125 11279.6 763.088 3401.64 0.89496 1595.62 97940.2 33.9438 205.508 4282.2 0.555612 37.3914 270556 10.1478 23434.5 309.2 41244.8 2.32651 66774 8.08617 7.37988 5767.21 1118.31 22.0853 24.1756 210.654 18.3895 7.34535 229312 412.375 74.3985
277868 0.03125 11281.5 763.163 3402.74 0.895073 1595.82 98043.6 33.9473 205.557 4282.72 0.555732 37.3989 270651 10.1495 23439.2 309.238 41244.9 2.32734 66828.9 8.08637 7.38109 5768.18 1118.63 22.089 24.1794 210.672 18.3926 7.34626 229414 412.376 74.4068
278005 0.015625 11283.3 763.238 3403.82 0.895761 1596.01 98146.1 33.9508 205.605 4283.23 0.555851 37.4064 270744 10.1511 23443.8 309.276 41245 2.32815 66883.3 8.08657 7.38228 5769.14 1118.95 22.0922 24.1832 210.69 18.3956 7.34716 229514 412.377 74.4151
278145 0.015625 11285.2 763.315 3404.93 0.895581 1596.2 98251.3 33.9543 205.654 4283.75 0.555973 37.4141 270840 10.1527 23448.5 309.315 41245.2 2.32899 66939.1 8.08677 7.38351 5770.12 1119.28 22.0962 24.1871 210.708 18.3988 7.34809 229617 412.378 74.4235
278285 0.015625 11287.2 763.391 3406.04 0.894964 1596.4 98356.7 33.9579 205.703 4284.27 0.556095 37.4217 270936 10.1544 23453.3 309.354 41245.3 2.32983 66995 8.08697 7.38473 5771.1 1119.61 22.1006 24.191 210.726 18.4019 7.34901 229720 412.379 74.432
278423 0.0078125 11289.1 763.467 3407.13 0.895528 1596.59 98460.7 33.9613 205.752 4284.79 0.556215 37.4293 271031 10.156 23457.9 309.392 41245.4 2.33066 67050.1 8.08717 7.38594 5772.07 1119.93 22.1039 24.1948 210.744 18.405 7.34993 229821 412.38 74.4403
278563 0.03125 11291 763.543 3408.24 0.895733 1596.79 98565.8 33.9649 205.801 4285.3 0.556336 37.4369 271126 10.1577 23462.6 309.431 41245.5 2.33149 67105.7 8.08737 7.38715 5773.05 1120.25 22.1076 24.1987 210.762 18.4081 7.35085 229924 412.381 74.4487
278700 0.015625 11292.8 763.617 3409.32 0.896074 1596.98 98669 33.9683 205.849 4285.81 0.556455 37.4444 271220 10.1593 23467.3 309.469 41245.6 2.33231 67160.3 8.08757 7.38835 5774.01 1120.58 22.1111 24.2025 210.78 18.4112 7.35175 230024 412.382 74.4569
278838 0.015625 11294.7 763.693 3410.41 0.895537 1597.17 98773.2 33.9718 205.898 4286.33 0.556575 37.4519 271315 10.1609 23471.9 309.507 41245.7 2.33314 67215.5 8.08777 7.38955 5774.97 1120.9 22.1153 24.2063 210.798 18.4142 7.35266 230125 412.383 74.4652
278975 0.03125 11296.6 763.768 3411.5 0.895978 1597.36 98877.1 33.9753 205.946 4286.84 0.556694 37.4594 271409 10.1625 23476.5 309.546 41245.9 2.33396 67270.3 8.08797 7.39075 5775.93 1121.22 22.1187 24.2101 210.815 18.4173 7.35357 230226 412.384 74.4735
279116 0.0078125 11298.5 763.844 3412.61 0.896093 1597.55 98983.3 33.9788 205.995 4287.36 0.556816 37.4671 271505 10.1642 23481.3 309.585 41246 2.3348 67326.4 8.08817 7.39197 5776.91 1121.55 22.1224 24.214 210.834 18.4204 7.35449 230328 412.385 74.4819
279255 0.0078125 11300.4 763.92 3413.71 0.894158 1597.75 99088.3 33.9823 206.044 4287.87 0.556936 37.4746 271600 10.1658 23485.9 309.623 41246.1 2.33563 67381.9 8.08837 7.39318 5777.88 1121.87 22.1279 24.2178 210.851 18.4235 7.35541 230430 412.386 74.4903
279392 0.015625 11302.3 763.994 3414.79 0.896748 1597.94 99192.1 33.9857 206.092 4288.38 0.557055 37.4821 271693 10.1674 23490.5 309.661 41246.2 2.33644 67436.6 8.08857 7.39437 5778.84 1122.19 22.1295 24.2216 210.869 18.4266 7.35631 230530 412.387 74.4985
279530 0.015625 11304.2 764.069 3415.88 0.8989 1598.13 99296.7 33.9892 206.141 4288.89 0.557174 37.4896 271788 10.169 23495.2 309.699 41246.3 2.33726 67491.7 8.08877 7.39556 5779.8 1122.51 22.1314 24.2254 210.887 18.4297 7.35721 230631 412.388 74.5068
279670 0.03125 11306.1 764.145 3416.99 0.896543 1598.32 99403.1 33.9927 206.19 4289.41 0.557295 37.4972 271883 10.1707 23499.9 309.738 41246.4 2.3381 67547.7 8.08897 7.39678 5780.78 1122.84 22.1372 24.2293 210.905 18.4328 7.35814 230733 412.389 74.5152
279811 0.015625 11308 764.222 3418.11 0.896402 1598.52 99510.2 33.9963 206.239 4289.93 0.557417 37.5049 271980 10.1723 23504.6 309.777 41246.6 2.33894 67604.1 8.08917 7.398 5781.76 1123.17 22.1412 24.2332 210.923 18.4359 7.35907 230836 412.39 74.5236
279949 0.0078125 11309.8 764.296 3419.19 0.896768 1598.71 99614.3 33.9997 206.287 4290.44 0.557535 37.5123 272073 10.1739 23509.2 309.815 41246.7 2.33975 67658.9 8.08937 7.39919 5782.71 1123.49 22.1446 24.2369 210.94 18.439 7.35997 230935 412.391 74.5319
280086 0.03125 11311.7 764.371 3420.28 0.89688 1598.9 99719.1 34.0031 206.335 4290.95 0.557654 37.5198 272167 10.1756 23513.8 309.853 41246.8 2.34057 67713.9 8.08956 7.40038 5783.67 1123.81 22.1483 24.2407 210.958 18.442 7.36087 231036 412.392 74.5401
280226 0.015625 11313.6 764.446 3421.38 0.896993 1599.09 99825.4 34.0066 206.384 4291.46 0.557775 37.5273 272263 10.1772 23518.5 309.892 41246.9 2.3414 67769.8 8.08976 7.40159 5784.64 1124.14 22.152 24.2446 210.976 18.4451 7.36179 231137 412.394 74.5485
280366 0.0078125 11315.5 764.521 3422.48 0.897105 1599.28 99931.5 34.0101 206.433 4291.98 0.557895 37.5349 272358 10.1788 23523.1 309.93 41247 2.34222 67825.5 8.08996 7.4028 5785.61 1124.46 22.1557 24.2484 210.993 18.4482 7.3627 231238 412.395 74.5568
280505 0.0078125 11317.4 764.597 3423.58 0.897218 1599.47 100038 34.0136 206.481 4292.49 0.558015 37.5424 272453 10.1804 23527.8 309.969 41247.1 2.34305 67881.2 8.09016 7.404 5786.58 1124.79 22.1594 24.2522 211.011 18.4513 7.36362 231339 412.396 74.5652
280642 0.03125 11319.2 764.671 3424.66 0.897233 1599.66 100142 34.017 206.529 4292.99 0.558133 37.5498 272546 10.182 23532.3 310.007 41247.2 2.34386 67935.9 8.09036 7.40518 5787.53 1125.1 22.1631 24.256 211.029 18.4543 7.36451 231439 412.397 74.5734
280777 0.015625 11321.1 764.743 3425.72 0.897437 1599.85 100245 34.0204 206.576 4293.49 0.558249 37.5571 272638 10.1836 23536.8 310.044 41247.4 2.34466 67989.9 8.09055 7.40634 5788.46 1125.42 22.1666 24.2597 211.046 18.4573 7.3654 231537 412.398 74.5814
280915 0.015625 11322.9 764.818 3426.81 0.897095 1600.03 100350 34.0238 206.624 4294 0.558367 37.5645 272732 10.1852 23541.4 310.082 41247.5 2.34547 68045 8.09075 7.40753 5789.42 1125.74 22.1706 24.2634 211.063 18.4603 7.3663 231636 412.399 74.5897
281052 0.0625 11324.8 764.891 3427.89 0.897469 1600.22 100455 34.0272 206.672 4294.5 0.558485 37.5719 272825 10.1868 23546 310.12 41247.6 2.34628 68099.8 8.09094 7.40871 5790.36 1126.06 22.174 24.2672 211.081 18.4634 7.3672 231736 412.4 74.5979
281191 0.03125 11326.7 764.966 3428.99 0.897678 1600.41 100562 34.0307 206.72 4295.01 0.558605 37.5795 272920 10.1884 23550.6 310.158 41247.7 2.3471 68155.6 8.09114 7.40991 5791.33 1126.38 22.1777 24.271 211.098 18.4664 7.36811 231836 412.401 74.6062
281332 0.03125 11328.6 765.042 3430.1 0.897884 1600.61 100670 34.0342 206.769 4295.53 0.558726 37.5871 273016 10.1901 23555.3 310.197 41247.8 2.34793 68212 8.09134 7.41113 5792.3 1126.71 22.1813 24.2748 211.116 18.4696 7.36903 231938 412.402 74.6146
281472 0.015625 11330.5 765.117 3431.2 0.897568 1600.8 100777 34.0377 206.818 4296.04 0.558846 37.5946 273111 10.1917 23559.9 310.235 41247.9 2.34876 68268 8.09154 7.41233 5793.27 1127.03 22.1854 24.2787 211.134 18.4726 7.36995 232039 412.403 74.6229
281610 0.015625 11332.3 765.192 3432.29 0.898107 1600.99 100883 34.0411 206.866 4296.55 0.558964 37.602 273205 10.1933 23564.5 310.273 41248 2.34957 68323.3 8.09174 7.41351 5794.22 1127.35 22.1886 24.2824 211.151 18.4757 7.37085 232139 412.404 74.6312
281750 0.015625 11334.2 765.267 3433.39 0.897559 1601.18 100990 34.0445 206.914 4297.06 0.559084 37.6095 273301 10.1949 23569.1 310.312 41248.2 2.35039 68379.3 8.09194 7.41471 5795.19 1127.68 22.1929 24.2862 211.169 18.4788 7.37176 232240 412.405 74.6395
281888 0.0625 11336.1 765.341 3434.48 0.905297 1601.37 101097 34.048 206.962 4297.56 0.559202 37.617 273394 10.1965 23573.7 310.35 41248.3 2.35121 68434.7 8.09214 7.4159 5796.14 1128 22.1901 24.29 211.186 18.4818 7.37267 232339 412.406 74.6478
282028 0.0625 11337.9 765.416 3435.58 0.898688 1601.56 101204 34.0514 207.011 4298.07 0.559322 37.6245 273489 10.1982 23578.3 310.388 41248.4 2.35203 68490.5 8.09233 7.4171 5797.1 1128.32 22.1994 24.2938 211.204 18.4849 7.37358 232440 412.407 74.6561
282164 0.015625 11339.8 765.488 3436.65 0.901015 1601.74 101308 34.0548 207.058 4298.57 0.559438 37.6317 273582 10.1997 23582.8 310.425 41248.5 2.35282 68544.9 8.09253 7.41826 5798.03 1128.64 22.2012 24.2975 211.221 18.4878 7.37446 232537 412.408 74.6642
282303 0.0078125 11341.6 765.563 3437.75 0.898661 1601.93 101416 34.0582 207.106 4299.08 0.559557 37.6392 273677 10.2013 23587.4 310.464 41248.6 2.35364 68600.9 8.09273 7.41945 5799 1128.96 22.2069 24.3013 211.238 18.4909 7.37537 232638 412.409 74.6725
282440 0.015625 11343.5 765.636 3438.82 0.898038 1602.12 101521 34.0616 207.153 4299.57 0.559674 37.6465 273769 10.2029 23591.9 310.501 41248.7 2.35444 68655.5 8.09292 7.42062 5799.93 1129.28 22.2111 24.305 211.255 18.4939 7.37626 232736 412.41 74.6806
282577 0.0625 11345.3 765.709 3439.89 0.899285 1602.3 101626 34.065 207.201 4300.07 0.55979 37.6539 273862 10.2045 23596.4 310.539 41248.8 2.35524 68710.3 8.09311 7.42179 5800.87 1129.59 22.2137 24.3087 211.272 18.4969 7.37715 232834 412.411 74.6888
282714 0.0078125 11347.1 765.782 3440.97 0.898987 1602.49 101732 34.0683 207.248 4300.57 0.559907 37.6612 273955 10.2061 23600.9 310.576 41248.9 2.35605 68765.2 8.09331 7.42296 5801.81 1129.91 22.2177 24.3124 211.29 18.4999 7.37805 232932 412.412 74.6969
282852 0.015625 11349 765.856 3442.06 0.899097 1602.68 101839 34.0717 207.296 4301.07 0.560025 37.6686 274049 10.2077 23605.5 310.614 41249 2.35686 68820.7 8.0935 7.42414 5802.76 1130.23 22.2213 24.3161 211.307 18.5029 7.37895 233032 412.413 74.7051
282992 0.015625 11350.9 765.931 3443.16 0.899209 1602.87 101948 34.0752 207.344 4301.58 0.560145 37.6761 274144 10.2093 23610.1 310.653 41249.2 2.35768 68877.1 8.0937 7.42534 5803.73 1130.56 22.225 24.32 211.324 18.506 7.37986 233132 412.414 74.7135
283129 0.015625 11352.7 766.004 3444.24 0.899318 1603.05 102054 34.0786 207.392 4302.08 0.560261 37.6834 274237 10.2109 23614.6 310.69 41249.3 2.35848 68931.9 8.0939 7.4265 5804.66 1130.87 22.2286 24.3237 211.342 18.509 7.38075 233230 412.415 74.7216
283266 0.015625 11354.5 766.076 3445.31 0.899001 1603.24 102160 34.0819 207.439 4302.57 0.560378 37.6907 274330 10.2125 23619.1 310.728 41249.4 2.35928 68986.8 8.09409 7.42767 5805.6 1131.19 22.2325 24.3274 211.359 18.512 7.38164 233328 412.416 74.7298
283405 0.015625 11356.4 766.15 3446.41 0.899536 1603.43 102267 34.0853 207.487 4303.08 0.560496 37.6982 274424 10.2141 23623.6 310.766 41249.5 2.36009 69042.6 8.09429 7.42885 5806.55 1131.51 22.2358 24.3311 211.376 18.515 7.38255 233428 412.417 74.738
283544 0.015625 11358.2 766.224 3447.49 0.899855 1603.61 102375 34.0887 207.535 4303.58 0.560614 37.7055 274518 10.2157 23628.2 310.804 41249.6 2.36089 69098.1 8.09448 7.43003 5807.5 1131.83 22.2392 24.3348 211.393 18.518 7.38345 233526 412.418 74.7462
283680 0.015625 11360.1 766.296 3448.56 0.899375 1603.8 102480 34.0921 207.581 4304.07 0.560729 37.7128 274610 10.2172 23632.6 310.841 41249.7 2.36169 69152.7 8.09467 7.43119 5808.43 1132.14 22.2433 24.3385 211.41 18.521 7.38433 233624 412.419 74.7543
283818 0.0078125 11361.9 766.37 3449.65 0.899863 1603.98 102588 34.0955 207.629 4304.57 0.560847 37.7202 274704 10.2188 23637.2 310.879 41249.8 2.36249 69208.4 8.09487 7.43236 5809.38 1132.46 22.2466 24.3422 211.427 18.524 7.38523 233723 412.42 74.7625
283958 0.015625 11363.8 766.444 3450.74 0.899973 1604.17 102697 34.0989 207.677 4305.08 0.560965 37.7276 274799 10.2204 23641.7 310.917 41249.9 2.36331 69264.4 8.09507 7.43355 5810.33 1132.79 22.2502 24.346 211.444 18.527 7.38614 233822 412.421 74.7708
284096 0.0078125 11365.6 766.517 3451.83 0.900082 1604.36 102804 34.1022 207.725 4305.57 0.561082 37.7349 274892 10.222 23646.2 310.955 41250 2.36411 69319.8 8.09526 7.43472 5811.27 1133.11 22.2538 24.3497 211.462 18.53 7.38703 233920 412.422 74.779
284232 0.015625 11367.4 766.589 3452.9 0.90019 1604.54 102910 34.1056 207.771 4306.07 0.561198 37.7422 274984 10.2236 23650.7 310.992 41250.2 2.3649 69374.7 8.09545 7.43588 5812.2 1133.42 22.2574 24.3534 211.478 18.533 7.38792 234017 412.423 74.7871
284370 0.03125 11369.3 766.662 3453.97 0.900298 1604.72 103017 34.1089 207.819 4306.56 0.561314 37.7495 275077 10.2252 23655.2 311.029 41250.3 2.3657 69429.7 8.09565 7.43704 5813.14 1133.74 22.261 24.3571 211.495 18.536 7.38881 234115 412.424 74.7952
284507 0.015625 11371.1 766.735 3455.05 0.900784 1604.91 103125 34.1123 207.866 4307.06 0.561431 37.7568 275170 10.2267 23659.7 311.067 41250.4 2.3665 69485.1 8.09584 7.4382 5814.07 1134.05 22.2643 24.3608 211.512 18.539 7.3897 234213 412.425 74.8034
284647 0.0078125 11372.9 766.808 3456.15 0.900516 1605.1 103234 34.1157 207.914 4307.56 0.561549 37.7642 275265 10.2283 23664.2 311.105 41250.5 2.3673 69541.1 8.09604 7.43938 5815.02 1134.38 22.2682 24.3645 211.53 18.542 7.3906 234312 412.426 74.8116
284784 0.0078125 11374.8 766.881 3457.22 0.900624 1605.28 103341 34.119 207.961 4308.05 0.561665 37.7714 275357 10.2299 23668.7 311.142 41250.6 2.3681 69596.2 8.09623 7.44054 5815.95 1134.69 22.2718 24.3682 211.546 18.545 7.39149 234409 412.427 74.8197
284920 0.015625 11376.6 766.952 3458.28 0.900273 1605.46 103447 34.1223 208.007 4308.54 0.561779 37.7786 275449 10.2315 23673.1 311.179 41250.7 2.36888 69650.7 8.09642 7.44169 5816.88 1135 22.2757 24.3718 211.563 18.5479 7.39237 234506 412.428 74.8278
285055 0.0078125 11378.3 767.023 3459.34 0.900836 1605.64 103553 34.1256 208.053 4309.02 0.561893 37.7858 275540 10.233 23677.5 311.216 41250.8 2.36966 69704.9 8.09661 7.44283 5817.79 1135.31 22.2788 24.3754 211.58 18.5508 7.39324 234601 412.429 74.8358
285189 0.015625 11380.1 767.094 3460.39 0.900941 1605.82 103658 34.1289 208.099 4309.51 0.562007 37.7929 275631 10.2345 23681.8 311.253 41250.9 2.37044 69759 8.0968 7.44396 5818.71 1135.62 22.2823 24.379 211.596 18.5537 7.39411 234696 412.43 74.8437
